[16:47:40] ,333850,0.910,2.717
[16:47:40] ,333860,0.910,2.717
[16:47:40] ,333870,0.910,2.717
[16:47:40] ,333880,0.910,2.717
[16:47:40] ,333890,0.910,2.717
[16:47:40] ,333900,0.910,2.717
[16:47:40] ,333910,0.910,2.717
[16:47:40] ,333920,0.910,2.717
[16:47:40] ,333930,0.910,2.717
[16:47:40] ,333940,0.910,2.717
[16:47:40] ,333950,0.910,2.717
[16:47:40] ,333960,0.910,2.717
[16:47:40] ,333970,0.910,2.717
[16:47:40] ,333980,0.910,2.717
[16:47:40] ,333990,0.910,2.717
[16:47:40] ,334000,0.910,2.717
[16:47:40] ,334010,0.910,2.717
[16:47:40] ,334020,0.910,2.717
[16:47:40] ,334030,0.910,2.715
[16:47:40] ,334040,0.910,2.715
[16:47:40] ,334050,0.910,2.715
[16:47:40] ,334060,0.910,2.715
[16:47:40] ,334070,0.910,2.715
[16:47:40] ,334080,0.910,2.715
[16:47:40] ,334090,0.910,2.715
[16:47:40] ,334100,0.910,2.715
[16:47:40] ,334110,0.910,2.717
[16:47:40] ,334120,0.910,2.717
[16:47:40] ,334130,0.910,2.717
[16:47:40] ,334140,0.910,2.717
[16:47:40] ,334150,0.910,2.717
[16:47:40] ,334160,0.910,2.717
[16:47:40] ,334170,0.910,2.717
[16:47:40] ,334180,0.910,2.717
[16:47:40] ,334190,0.910,2.717
[16:47:40] ,334200,0.910,2.717
[16:47:40] ,334210,0.910,2.717
[16:47:40] ,334220,0.910,2.717
[16:47:40] ,334230,0.910,2.717
[16:47:40] ,334240,0.910,2.717
[16:47:40] ,334250,0.910,2.718
[16:47:40] ,334260,0.910,2.718
[16:47:40] ,334270,0.910,2.717
[16:47:40] ,334280,0.910,2.718
[16:47:40] ,334290,0.910,2.718
[16:47:40] ,334300,0.910,2.717
[16:47:40] ,334310,0.910,2.717
[16:47:40] ,334320,0.910,2.717
[16:47:40] ,334330,0.910,2.717
[16:47:40] ,334340,0.910,2.718
[16:47:40] ,334350,0.910,2.718
[16:47:40] ,334360,0.910,2.718
[16:47:40] ,334370,0.910,2.718
[16:47:40] ,334380,0.910,2.718
[16:47:40] ,334390,0.910,2.718
[16:47:40] ,334400,0.910,2.717
[16:47:40] ,334410,0.910,2.718
[16:47:40] ,334420,0.910,2.718
[16:47:40] ,334430,0.910,2.717
[16:47:40] ,334440,0.910,2.717
[16:47:40] ,334450,0.910,2.717
[16:47:40] ,334460,0.910,2.717
[16:47:40] ,334470,0.910,2.717
[16:47:40] ,334480,0.910,2.717
[16:47:40] ,334490,0.910,2.717
[16:47:40] ,334500,0.910,2.717
[16:47:40] ,334510,0.910,2.717
[16:47:40] ,334520,0.910,2.717
[16:47:40] ,334530,0.910,2.717
[16:47:40] ,334540,0.910,2.717
[16:47:40] ,334550,0.910,2.717
[16:47:40] ,334560,0.910,2.717
[16:47:40] ,334570,0.910,2.717
[16:47:40] ,334580,0.910,2.717
[16:47:40] ,334590,0.910,2.717
[16:47:40] ,334600,0.910,2.717
[16:47:40] ,334610,0.910,2.717
[16:47:40] ,334620,0.910,2.717
[16:47:40] ,334630,0.910,2.717
[16:47:40] ,334640,0.910,2.717
[16:47:40] ,334650,0.910,2.717
[16:47:40] ,334660,0.910,2.715
[16:47:40] ,334670,0.910,2.715
[16:47:40] ,334680,0.910,2.715
[16:47:40] ,334690,0.910,2.715
[16:47:40] ,334700,0.910,2.715
[16:47:40] ,334710,0.910,2.717
[16:47:40] ,334720,0.910,2.715
[16:47:40] ,334730,0.910,2.715
[16:47:40] ,334740,0.910,2.715
[16:47:40] ,334750,0.910,2.717
[16:47:40] ,334760,0.910,2.717
[16:47:40] ,334770,0.910,2.717
[16:47:40] ,334780,0.910,2.717
[16:47:40] ,334790,0.910,2.717
[16:47:40] ,334800,0.910,2.717
[16:47:40] ,334810,0.910,2.717
[16:47:40] ,334820,0.910,2.717
[16:47:40] ,334830,0.910,2.717
[16:47:40] ,334840,0.910,2.717
[16:47:40] ,334850,0.910,2.717
[16:47:40] ,334860,0.910,2.717
[16:47:40] ,334870,0.910,2.717
[16:47:40] ,334880,0.910,2.717
[16:47:40] ,334890,0.910,2.717
[16:47:40] ,334900,0.910,2.717
[16:47:40] ,334910,0.910,2.717
[16:47:40] ,334920,0.910,2.717
[16:47:40] ,334930,0.910,2.717
[16:47:40] ,334940,0.910,2.717
[16:47:40] ,334950,0.910,2.717
[16:47:40] ,334960,0.910,2.717
[16:47:40] ,334970,0.910,2.717
[16:47:40] ,334980,0.910,2.717
[16:47:40] ,334990,0.910,2.717
[16:47:40] ,335000,0.910,2.717
[16:47:40] ,335010,0.910,2.718
[16:47:40] ,335020,0.910,2.718
[16:47:40] ,335030,0.910,2.718
[16:47:40] ,335040,0.910,2.718
[16:47:40] ,335050,0.910,2.717
[16:47:40] ,335060,0.910,2.717
[16:47:40] ,335070,0.910,2.717
[16:47:40] ,335080,0.910,2.717
[16:47:40] ,335090,0.910,2.717
